ang_left_s0 ang_left_s1 ang_left_e0 ang_left_e1 ang_left_w0 ang_left_w1 ang_left_w2 vel_left_s0 vel_left_s1 vel_left_e0 vel_left_e1 vel_left_w0 vel_left_w1 vel_left_w2 torq_left_s0 torq_left_s1 torq_left_e0 torq_left_e1 torq_left_w0 torq_left_w1 torq_left_w2
-0.6481068828815874 -1.4718545659760545 -0.08666991451552587 2.12801484799404 0.012655341500054663 0.922305948716105 0.06979612584878632 0.23954643979128706 0.22580197193440993 0.09660397407976494 -0.2737112598926673 0.007461282550876154 0.18613936469027878 0.1460840583645226 -0.528 -14.888 -0.568 -10.668 0.108 0.356 -0.12
-0.6442719309118737 -1.469170099597255 -0.08666991451552587 2.1245633912212982 0.012655341500054663 0.9242234247009617 0.07133010663667173 0.2501493149951637 0.2737112598926673 0.11034844193664206 -0.31180307081029823 -0.019242254999627974 0.20027653162878098 0.09935286765114036 -0.528 -15.112 -0.536 -10.576 0.088 0.328 -0.128
-0.6412039693361029 -1.4661021380214843 -0.0839854481367264 2.1218789248424987 0.01227184630308331 0.9261409006858186 0.07286408742455715 0.26075219019904033 0.2858849314230442 0.09424777959001458 -0.3149446634632987 -0.008246680714126275 0.17946348030265274 0.09896016856951531 -0.404 -15.332 -0.5 -10.604 0.08 0.356 -0.14
-0.6389029981542749 -1.463801166839656 -0.08436894333369775 2.116893487281871 0.012655341500054663 0.9284418718676467 0.07363107781849985 0.24347343060753765 0.2929535148922953 0.08207410805963769 -0.3385066083608024 -0.0007853981632501215 0.17789268397615252 0.08050331173313745 -0.496 -15.3 -0.468 -10.576 0.1 0.364 -0.14
-0.6366020269724467 -1.4603497100669138 -0.08321845774278369 2.1130585353121574 0.01227184630308331 0.9303593478525034 0.07286408742455715 0.28156524152516854 0.26821347274991647 0.07814711724338709 -0.36756634040105685 0.018456856836377853 0.17749998489452745 0.06479534846813502 -0.56 -15.588 -0.536 -10.484 0.1 0.396 -0.128
-0.6346845509875899 -1.4572817484911431 -0.08245146734884098 2.1092235833424438 0.012655341500054663 0.9315098334434175 0.07401457301547121 0.2501493149951637 0.3173008579530491 0.08325220530451288 -0.3801327110130588 0.0047123889795007284 0.1822123738740282 0.0750055245903866 -0.716 -15.556 -0.636 -10.484 0.1 0.396 -0.14
-0.6320000846087904 -1.453830291718401 -0.08053399136398422 2.1053886313727306 0.012655341500054663 0.9334273094282742 0.07401457301547121 0.21245020315915786 0.310232274483798 0.07264933010063623 -0.3875939935639349 0.0 0.15629423448677418 0.039662607244131134 -1.088 -15.556 -0.604 -10.484 0.088 0.396 -0.128
-0.6320000846087904 -1.4515293205365727 -0.07861651537912745 2.101937174599988 0.01227184630308331 0.9349612902161597 0.07593204900032798 0.1739656931599019 0.30080749652479655 0.1841758692821535 -0.40565815131868777 -0.023169245815878585 0.1649336142825255 0.0899280896921389 -0.996 -15.588 -0.5 -10.484 0.1 0.396 -0.14
-0.6308495990178764 -1.4480778637638305 -0.07593204900032798 2.0977187274333033 0.01227184630308331 0.9364952710040451 0.07593204900032798 0.1009236639776406 0.329867228565051 0.24582962509728803 -0.4386448741751928 -0.023954643979128706 0.15433073907864886 0.05811946408050899 -0.652 -15.492 -0.436 -10.452 0.124 0.404 -0.148
-0.6289321230330196 -1.4446264069910884 -0.07286408742455715 2.0931167850696473 0.011888351106111956 0.9384127469889019 0.07516505860638527 0.12487830795676931 0.3220132469325498 0.25957409295416517 -0.394662577033186 -0.029452431121879556 0.14961835009914815 -0.027881634795379313 -0.748 -15.652 -0.872 -10.332 0.164 0.404 -0.14
